4.264705882352941,3.780721
4.583333333333333,4.8106213
3.991304347826087,4.8023553
4.541666666666667,4.731948
3.6417910447761193,2.8765423
4.9,4.851734
4.317073170731708,4.2164836
3.5185185185185186,2.8921847
3.324324324324324,3.0989578
4.28,4.383735
3.55,3.1994796
4.0,4.2063
3.423076923076923,4.1184115
3.6411290322580645,3.719884
4.0476190476190474,4.2292256
3.9844559585492227,4.0321865
3.78125,3.673011
3.7096774193548385,4.267987
3.185185185185185,2.8539424
3.7688172043010755,4.012557
3.4444444444444446,2.8265831
3.6875,2.5269573
3.811111111111111,4.622104
4.236363636363636,4.0963125
4.035460992907802,4.7486253
4.0476190476190474,4.2381186
4.295454545454546,4.1832695
3.587443946188341,3.7076576
3.7260273972602738,3.5711946
3.4285714285714284,3.5325155
4.351351351351352,4.761744
3.4761904761904763,2.861225
3.8017241379310347,4.3559318
3.6266666666666665,3.9610963
3.8260869565217392,4.0936856
3.36,3.8174565
2.9473684210526314,2.5891478
4.225806451612903,3.9543433
3.6739130434782608,4.0179768
3.5196850393700787,3.8092272
3.6267605633802815,3.3668177
3.8846153846153846,3.1312518
3.672727272727273,3.1211479
3.357142857142857,3.6406674
3.6129032258064515,4.1993504
3.4782608695652173,4.180064
3.72,2.8452199
3.935483870967742,4.5023203
3.142857142857143,2.5723937
4.5,4.6640525
3.8048780487804876,3.7127044
3.298507462686567,2.9188287
3.682926829268293,3.6010356
3.7142857142857144,3.170975
3.5,3.120655
4.0,3.621071
3.272727272727273,3.4617295
4.2631578947368425,3.2137306
3.0689655172413794,3.4107344
3.2783505154639174,3.7481954
4.355555555555555,3.9771721
3.8260869565217392,3.6588066
3.8421052631578947,3.7672908
3.3209876543209877,3.606692
4.083333333333333,3.9499328
3.8333333333333335,4.1189094
4.019607843137255,3.80802
3.746376811594203,3.7961712
3.3214285714285716,3.3041527
4.096774193548387,3.9290314
3.4516129032258065,3.039566
3.5142857142857142,4.0608025
3.8181818181818183,3.614302
4.428571428571429,3.977741
3.638157894736842,4.0119786
3.633663366336634,2.8330925
4.256410256410256,4.013421
3.8285714285714287,4.5503507
2.358974358974359,1.4028445
3.4347826086956523,2.9784126
3.825,4.2258863
3.6965174129353233,4.01405
3.769230769230769,3.8462687
4.3,4.352927
3.857142857142857,3.4960515
3.9176470588235293,3.754123
3.261904761904762,3.7647674
3.5365853658536586,3.253648
3.4909090909090907,3.5961568
4.0,3.8213778
3.12,3.4444537
3.75,3.5838528
3.090909090909091,3.5761986
3.6875,4.1333733
3.75,4.311989
3.8161434977578477,3.6695974
4.0661764705882355,3.5778646
3.342857142857143,3.356823
3.3684210526315788,3.633651
3.4423076923076925,3.1344676
4.233333333333333,4.5000973
4.035460992907802,4.2595043
4.086956521739131,3.7334392
3.699248120300752,2.9199615
3.6965174129353233,3.7172043
3.8333333333333335,4.030872
4.078947368421052,3.6404607
4.043478260869565,3.982464
3.9642857142857144,3.8197868
4.757936507936508,3.7575777
3.6153846153846154,4.0433345
3.8974358974358974,4.0731783
3.4545454545454546,3.5707123
4.325581395348837,4.3862085
3.6150442477876106,2.961764
3.5161290322580645,4.4515
3.693877551020408,3.853233
3.8947368421052633,3.3620534
4.47945205479452,4.487064
3.4958677685950414,4.1605234
3.5396825396825395,3.5329194
3.7868852459016393,3.820794
4.125,3.7445474
3.169741697416974,3.411369
4.333333333333333,4.564786
3.708029197080292,3.7559092
3.948717948717949,4.332658
3.953488372093023,3.730698
3.142857142857143,3.5991662
4.008264462809917,4.1223955
3.0,2.459051
3.727272727272727,3.8677294
3.6666666666666665,3.195212
3.7714285714285714,3.6326673
3.838323353293413,3.4768438
4.116666666666666,3.904034
3.9523809523809526,3.9714842
4.27027027027027,4.5818267
3.587443946188341,3.076201
3.857142857142857,3.6192412
3.5135135135135136,2.8830984
3.588235294117647,4.434965
3.8262032085561497,4.088419
3.8333333333333335,4.604868
4.033333333333333,4.49562
3.7432432432432434,4.2719
3.8620689655172415,3.7436044
3.537037037037037,3.2475476
3.425531914893617,3.0748825
3.477272727272727,3.5572662
4.0,3.6890972
4.238095238095238,4.1929965
3.088235294117647,3.3491268
3.324858757062147,3.4092994
3.8421052631578947,3.2358296
3.823529411764706,4.1004467
4.39622641509434,4.2750916
2.4,2.1467052
3.4285714285714284,3.0691285
3.5121951219512195,3.6929193
4.083333333333333,3.315015
3.6724137931034484,4.248217
3.731707317073171,3.5566201
4.238095238095238,2.821425
3.8653846153846154,4.18801
3.359375,2.7835896
3.0408163265306123,3.1327171
3.29126213592233,3.9570591
4.037037037037037,4.331493
4.145833333333333,4.447066
3.5396825396825395,3.650518
3.9444444444444446,3.6874766
3.45,3.4821846
3.6818181818181817,3.644833
3.136842105263158,2.8391447
4.095238095238095,3.8568099
3.6322263222632225,4.1682935
3.976470588235294,3.908609
3.740740740740741,3.8529058
3.5454545454545454,3.5086038
3.8,4.001772
3.5535714285714284,3.1617734
3.6206896551724137,3.6186328
3.53,3.3756578
3.6682027649769586,3.9950619
3.1346153846153846,3.6998909
3.4324324324324325,3.3942392
3.5934065934065935,3.6417387
3.892857142857143,4.416942
3.8017241379310347,3.4730544
3.76,3.6048129
4.176470588235294,4.529207
3.9047619047619047,3.7874591
4.15,3.3300877
3.4,3.2653174
3.4210526315789473,2.2497187
3.8358208955223883,3.8205566
4.129032258064516,4.2547426
3.242424242424242,2.845906
3.611111111111111,3.0005243
4.095238095238095,3.642612
3.4081632653061225,3.5480418
4.166666666666667,3.8489776
3.6610169491525424,3.878116
3.888888888888889,3.7424152
3.0377358490566038,3.9344218
3.6267605633802815,3.722654
4.041095890410959,3.6158957
4.642857142857143,4.768169
4.395348837209302,3.714344
3.109090909090909,3.1137185
3.3870967741935485,3.2926764
4.018018018018018,4.235356
4.28125,4.0597844
3.8,3.9318476
3.6470588235294117,3.7401674
3.909090909090909,3.767022
2.7083333333333335,2.8476164
3.888888888888889,3.9696376
3.722772277227723,3.5315247
3.727272727272727,3.5146525
3.9375,3.5010543
4.235294117647059,3.5382268
4.115853658536586,4.47709
3.2261904761904763,3.3812597
2.9642857142857144,2.966695
3.8034188034188032,3.9594824
4.171428571428572,4.3156548
4.314285714285714,4.4177465
4.461538461538462,4.954777
3.66875,2.8223197
3.1666666666666665,3.8108757
3.9545454545454546,3.442148
3.0,2.3056505
3.7288135593220337,3.651984
3.4166666666666665,3.0601568
3.625,3.3158891
3.526315789473684,3.9205728
3.8838951310861423,3.7416549
4.070422535211268,3.2782452
3.6666666666666665,3.8850343
3.7413793103448274,4.216566
3.3703703703703702,4.124541
3.3214285714285716,4.2764645
3.8,4.2536674
4.25,3.9633758
3.587443946188341,3.3781972
3.25,2.239181
3.0833333333333335,2.744331
3.5313653136531364,3.3614252
3.730769230769231,4.0594087
3.5726256983240225,3.4568737
4.03030303030303,3.5379496
3.4186046511627906,3.06014
3.7222222222222223,4.1451526
3.5833333333333335,3.6934907
3.3181818181818183,3.8418775
4.2,4.7035117
3.4719101123595504,3.5667892
3.5901639344262297,3.4644513
2.9591836734693877,3.3535619
3.909090909090909,3.1742618
3.587443946188341,3.904584
3.7241379310344827,2.7121322
3.3703703703703702,3.8662481
